date,actual,predicted
2018-05-01,-0.0763688548606609,0.03790339907005566
2018-06-01,-0.147275652747801,0.006971304753930983
2018-07-01,-0.14980547622479,0.00817918853554615
2018-08-01,-0.205785089083104,-0.0030846432490259593
2018-09-01,-0.227621810692143,0.004999886422224312
2018-10-01,-0.305319945913733,0.018021079349700327
2018-11-01,-0.0240711840954404,0.010253619464572667
2018-12-01,0.159961617731257,0.028191225597103402
2019-01-01,0.068936762635766,0.04790754563695875
2019-02-01,-0.138996131868009,0.03914874991655545
2019-03-01,-0.725725353571875,0.060194943489558124
2019-04-01,-1.35465096106272,0.07525355934554304
2019-05-01,-0.886862622249208,0.05993859542272405
2019-06-01,-0.466707913798005,0.0468760418932928
2019-07-01,-0.390866308687011,0.04192555124991758
2019-08-01,-0.277347224230233,0.06655605100080136
2019-09-01,-0.429058134473548,0.038279327569839094
2019-10-01,-0.395881302097791,0.04525189457923923
2019-11-01,-0.392497815714337,0.05086101179466092
2019-12-01,-0.297485828597143,0.017618399394489056
2020-01-01,-0.150256726207785,0.043099351622232905
2020-02-01,0.112378590868053,0.04277987854640654
2020-03-01,0.714626797991349,0.04685722973163054
2020-04-01,1.26019679551208,0.09341191979856411
2020-05-01,0.846957434852001,0.9897071926463503
2020-06-01,0.597042048659302,0.553070978674283
2020-07-01,0.55298622241837,0.36432311468569994
2020-08-01,0.458284580461363,0.27303563902604694
2020-09-01,0.599290356246878,-0.3126540090145924
2020-10-01,0.73170735060792,0.5608846409729211
2020-11-01,0.641101547411814,-0.3013057840647773
2020-12-01,0.394536770322988,-0.20532189877977036
2021-01-01,0.457117415396652,-0.07413785977659981
2021-02-01,0.444409940448442,-0.09430783515638172
2021-03-01,0.583633255353267,-0.06154559613612551
2021-04-01,0.47849241632036,-0.085832813111061515
2021-05-01,0.503120545143741,-0.04327249034132367
2021-06-01,0.517175024465791,-0.07376957830422315
2021-07-01,0.398121460711798,-0.04666631759372718
2021-08-01,0.350507554737597,-0.07644825740302885
2021-09-01,0.186474553586201,-0.10568664754436899
2021-10-01,0.110816040508626,-0.07527146938775352
2021-11-01,0.120398024721913,-0.10001793525133465
2021-12-01,0.0871012565510778,-0.10116529102638656
2022-01-01,-0.0474617208516479,-0.1008216995341422
2022-02-01,-0.162161679591613,-0.08885448901202642
2022-03-01,-0.402101900101814,-0.08377140786262524
2022-04-01,-0.211545360649995,-0.0903651430595197
2022-05-01,-0.406656924444696,-0.110265713238707
2022-06-01,-0.494471346582567,-0.09675875568451953
2022-07-01,-0.33447298567415,-0.0654873813895307
2022-08-01,-0.153570128287005,-0.06703264398799257
2022-09-01,0.0431721718652085,-0.025402145108493503
2022-10-01,-0.0296873865287219,-0.0251046740556691
2022-11-01,-0.0973468180853629,0.001339979528838197
2022-12-01,-0.0415070618819557,-0.005490310539312305
2023-01-01,-0.0292727825430177,0.042905251211234105
2023-02-01,0.0107184743863744,0.05930842658475843
2023-03-01,0.0852566827334806,0.05417649668952202
2023-04-01,0.0607358132325722,0.06258132637383589
2023-05-01,0.0799305834805857,0.045604764452311264
2023-06-01,0.094410888239592,0.0747931234938465
2023-07-01,0.0610137168816713,0.06254134951436753
2023-08-01,-0.0695734230272045,0.06795240364131322
2023-09-01,-0.235976286681585,0.05634584758213082
2023-10-01,-0.180601183180996,0.020060310058403592
2023-11-01,-0.10933378191207101,0.013840912113052948
2023-12-01,-0.0497825409931716,0.012732229452073009
2024-01-01,-0.0106657639485528,0.028935456076400204
2024-02-01,-0.101269443883798,0.008815341405854903
2024-03-01,-0.160709235791606,-0.008916618458405332
2024-04-01,-0.277725136556985,-6.518191422353672e-4
2024-05-01,-0.237776080392166,2.58421130308303e-4
2024-06-01,-0.140905453077237,0.011215944097750698
