actual,predicted,date,brent_spot_price,log_brent,pred_level,actual_level
-0.176280769553352,-0.01928933523595333,2018-09-01,78.89,4.368054477107,77.38284706366096,66.14000000000009
-0.128905378482371,0.02405700460076332,2018-10-01,81.03,4.39481945647263,83.00297587532117,71.22999999999976
0.0966430924152917,-0.038601379841566086,2018-11-01,64.75,4.17053370057965,62.29818678144039,71.32000000000015
0.112967492370004,-0.007540235761553049,2018-12-01,57.36,4.04934719629136,56.92911859190205,64.21999999999974
0.0731697390903694,-0.08322248607873917,2019-01-01,59.41,4.08446256236765,54.665897901999784,63.91999999999999
-0.0800427076735364,0.0815979540348053,2019-02-01,63.96,4.15825788796575,69.39784686285432,59.03999999999978
-0.0513410411387909,0.053655412048101425,2019-03-01,66.14,4.19177370755365,69.78570013137428,62.83000000000021
-0.176414567431362,0.10652937740087509,2019-04-01,71.23,4.26591407799026,79.23700744386605,59.70999999999983
-0.120714276510732,8.161410223692656e-4,2019-05-01,71.32,4.26717679299494,71.37823093681132,63.210000000000036
0.0469941253612536,-0.06663908809423447,2019-06-01,64.22,4.16231468866137,60.079915474183736,67.31000000000013
-0.00423297645460341,-0.02740051969885826,2019-07-01,63.92,4.15763230145802,62.19233631343424,63.65000000000006
-0.0589534241944722,0.011175653897225857,2019-08-01,59.04,4.07821518029222,59.70351128657115,55.66000000000019
-0.674384312433084,0.054536934942007065,2019-09-01,62.83,4.14043266641486,66.35171454454577,32.010000000000126
-1.17823639363136,0.053274840116500854,2019-10-01,59.71,4.0894995105589,62.97730042031801,18.37999999999998
-0.766148345738476,-0.10278946161270142,2019-11-01,63.21,4.14646251648421,57.03545288203562,29.380000000000077
-0.513702039159259,-0.18723027408123016,2019-12-01,67.31,4.20930881402262,55.81700320697687,40.26999999999992
-0.386633332232408,0.0067826551385223866,2020-01-01,63.65,4.15339932500342,64.08318340569919,43.240000000000194
-0.218393800035761,0.02419441193342209,2020-02-01,55.66,4.01926175609774,57.0230839842464,44.7399999999998
0.245326177959535,0.07157150655984879,2020-03-01,32.01,3.46604835398177,34.38498066772067,40.90999999999991
0.782355091533569,0.030960122123360634,2020-04-01,18.38,2.91126311692754,18.957947543666695,40.189999999999976
0.373650530024139,0.22039534151554108,2020-05-01,29.38,3.38031417074573,36.62421055385126,42.68999999999991
0.216216210562116,-0.18587270379066467,2020-06-01,40.27,3.69560677486336,33.43937410456864,49.98999999999984
0.236376606024623,0.022144177928566933,2020-07-01,43.24,3.76676599277101,44.208194626967,54.77000000000017
0.330772390903814,0.15064971148967743,2020-08-01,44.74,3.80086795606198,52.01424729787915,62.27999999999977
0.469300620031814,0.1632833033800125,2020-09-01,40.91,3.71137453194131,48.166214693833425,65.41000000000015
0.477841703978515,0.21697552502155304,2020-10-01,40.19,3.69361820846111,49.928587448860704,64.81000000000002
0.473306904827862,-0.2167026698589325,2020-11-01,42.69,3.75396470076987,34.372678903886424,68.52999999999997
0.380825838097186,0.06827902048826218,2020-12-01,49.99,3.91182298542548,53.522493559905655,73.16000000000007
0.316609616393747,0.24657554924488068,2021-01-01,54.77,4.00314259879563,70.08565578319102,75.17000000000002
0.12751218955755,-0.2040710300207138,2021-02-01,62.28,4.1316403469658,50.78338920424679,70.75000000000024
0.129989736215064,-0.029907671734690666,2021-03-01,65.41,4.18067515197312,63.482703326712056,74.48999999999995
0.253865646629404,-0.09726358205080032,2021-04-01,64.81,4.17145991243962,58.803203245721626,83.53999999999955
0.167794642583953,0.018215198069810867,2021-05-01,68.53,4.22727160559773,69.78972577039835,81.04999999999984
0.013710932225802,0.24451705813407898,2021-06-01,73.16,4.29264882352266,93.42564522192201,74.16999999999962
0.140507799002905,-0.0626031681895256,2021-07-01,75.17,4.31975221518938,70.60839501563076,86.51000000000022
0.316897750890893,-0.10022439807653427,2021-08-01,70.75,4.25915253652335,64.00288359053691,97.13000000000028
0.453643519138203,-0.09702101349830627,2021-09-01,74.49,4.31066488818819,67.60242631847125,117.25000000000048
0.224626769690955,0.19281405210494995,2021-10-01,83.54,4.42532555906903,101.30538929518315,104.58000000000008
0.335325902559788,0.13396070897579193,2021-11-01,81.05,4.39506624818168,92.6683469264048,113.33999999999935
0.503464092239989,0.23709657788276672,2021-12-01,74.17,4.30635975574847,94.01518705466749,122.71000000000028
0.257613661708893,0.276322603225708,2022-01-01,86.51,4.46026001419228,114.04380368214834,111.92999999999967
0.0336098038467041,0.005453943274915218,2022-02-01,97.13,4.57605028741424,97.66118873018857,100.4500000000001
-0.267168965552002,0.2765119969844818,2022-03-01,117.25,4.76430840732639,154.59679489038132,89.7600000000002
-0.113810729182329,0.24570444226264954,2022-04-01,104.58,4.64995232875998,133.7077931876179,93.32999999999961
-0.214927877837875,-0.02191873826086521,2022-05-01,113.34,4.73039215074147,110.8827584003959,91.41999999999973
-0.416362835688911,-0.15764345228672028,2022-06-01,122.71,4.80982384798846,104.81327101598639,80.92000000000029
-0.305075382560541,-0.02246769331395626,2022-07-01,111.93,4.71787367590118,109.44323167006223,82.50000000000033
-0.195771483438318,0.21937525272369385,2022-08-01,100.45,4.60966009126094,125.09023338788393,82.58999999999966
-0.134932934549812,0.045403942465782166,2022-09-01,89.76,4.49713944177439,93.92939511470364,78.43000000000025
-0.0977346314676666,-0.03654996305704117,2022-10-01,93.33,4.53614159957766,89.98037909621978,84.64000000000037
-0.191729046606821,-0.15939007699489594,2022-11-01,91.42,4.5154642729036,77.95051450326135,75.47000000000013
-0.0781085108936557,-0.07182391732931137,2022-12-01,80.92,4.39346101229954,75.3118200279904,74.83999999999969
