actual,predicted,date,brent_spot_price,log_brent,pred_level,actual_level
-0.176280769553352,0.013598325815968197,2018-09-01,78.89,4.368054477107,79.97009904923752,66.14000000000009
-0.128905378482371,0.00394133742986912,2018-10-01,81.03,4.39481945647263,81.34999676531685,71.22999999999976
0.0966430924152917,-0.014603625250265272,2018-11-01,64.75,4.17053370057965,63.81128625979277,71.32000000000015
0.112967492370004,-0.004387433667061124,2018-12-01,57.36,4.04934719629136,57.10888807612795,64.21999999999974
0.0731697390903694,-0.014501021948216808,2019-01-01,59.41,4.08446256236765,58.5547105589782,63.91999999999999
-0.0800427076735364,-0.00628756563228896,2019-02-01,63.96,4.15825788796575,63.55910893731001,59.03999999999978
-0.0513410411387909,-7.141946031880939e-4,2019-03-01,66.14,4.19177370755365,66.09278003307526,62.83000000000021
-0.176414567431362,-0.021342892765411764,2019-04-01,71.23,4.26591407799026,69.72585425580314,59.70999999999983
-0.120714276510732,-0.003139917163856274,2019-05-01,71.32,4.26717679299494,71.0964123149761,63.210000000000036
0.0469941253612536,-0.004412570229485995,2019-06-01,64.22,4.16231468866137,63.93724902790504,67.31000000000013
-0.00423297645460341,0.0028254122596882226,2019-07-01,63.92,4.15763230145802,64.10085572732035,63.65000000000006
-0.0589534241944722,0.019711383161225927,2019-08-01,59.04,4.07821518029222,60.21530545587428,55.66000000000019
-0.674384312433084,-3.4435123243961645e-4,2019-09-01,62.83,4.14043266641486,62.80836813675921,32.010000000000126
-1.17823639363136,0.001634666222256378,2019-10-01,59.71,4.0894995105589,59.80768574016833,18.37999999999998
-0.766148345738476,-0.01761864659920332,2019-11-01,63.21,4.14646251648421,62.106078704209914,29.380000000000077
-0.513702039159259,-0.02094131752140007,2019-12-01,67.31,4.20930881402262,65.91509645291575,40.26999999999992
-0.386633332232408,0.00787150524314056,2020-01-01,63.65,4.15339932500342,64.15299838878288,43.240000000000194
-0.218393800035761,-0.032987466973320674,2020-02-01,55.66,4.01926175609774,53.85387117449991,44.7399999999998
0.245326177959535,-0.11899448672921288,2020-03-01,32.01,3.46604835398177,28.418884382963135,40.90999999999991
0.782355091533569,-0.1107975221072724,2020-04-01,18.38,2.91126311692754,16.452305096154696,40.189999999999976
0.373650530024139,-0.038569714128473924,2020-05-01,29.38,3.38031417074573,28.268396709921166,42.68999999999991
0.216216210562116,-0.07987414730012675,2020-06-01,40.27,3.69560677486336,37.17857399848332,49.98999999999984
0.236376606024623,-0.09413963114879843,2020-07-01,43.24,3.76676599277101,39.355131053462216,54.77000000000017
