actual,predicted,date,brent_spot_price,log_brent,pred_level,actual_level
-0.176280769553352,0.1111770946798048,2018-09-01,78.89,4.368054477107,88.16689670760353,66.14000000000009
-0.128905378482371,-0.0509542038491494,2018-10-01,81.03,4.39481945647263,77.00460710709642,71.22999999999976
0.0966430924152917,0.048846967996149855,2018-11-01,64.75,4.17053370057965,67.99136205985805,71.32000000000015
0.112967492370004,0.04934484429218258,2018-12-01,57.36,4.04934719629136,60.26141654132157,64.21999999999974
0.0731697390903694,0.048444381970265356,2019-01-01,59.41,4.08446256236765,62.35893366236755,63.91999999999999
-0.0800427076735364,0.047036369772224106,2019-02-01,63.96,4.15825788796575,67.04032189763315,59.03999999999978
-0.0513410411387909,0.04409787137295237,2019-03-01,66.14,4.19177370755365,69.12189767630673,62.83000000000021
-0.176414567431362,0.042102628331020575,2019-04-01,71.23,4.26591407799026,74.29299789656247,59.70999999999983
-0.120714276510732,-0.06247161539275497,2019-05-01,71.32,4.26717679299494,67.00084140543494,63.210000000000036
0.0469941253612536,-0.06341101315272234,2019-06-01,64.22,4.16231468866137,60.27417131132784,67.31000000000013
-0.00423297645460341,0.2857898983309128,2019-07-01,63.92,4.15763230145802,85.06555544690171,63.65000000000006
-0.0589534241944722,-0.061658550636627486,2019-08-01,59.04,4.07821518029222,55.50963613056266,55.66000000000019
-0.674384312433084,-0.06161628303596881,2019-09-01,62.83,4.14043266641486,59.075505702236676,32.010000000000126
-1.17823639363136,0.13822118553595972,2019-10-01,59.71,4.0894995105589,68.5607830834459,18.37999999999998
-0.766148345738476,0.1503968454510125,2019-11-01,63.21,4.14646251648421,73.46869241484013,29.380000000000077
-0.513702039159259,-0.5526405959381706,2019-12-01,67.31,4.20930881402262,38.7320808080179,40.26999999999992
-0.386633332232408,0.1475389522903973,2020-01-01,63.65,4.15339932500342,73.76897699406479,43.240000000000194
-0.218393800035761,0.029202948918254916,2020-02-01,55.66,4.01926175609774,57.30940262959748,44.7399999999998
0.245326177959535,0.16044817971145453,2020-03-01,32.01,3.46604835398177,37.58092221353845,40.90999999999991
0.782355091533569,0.028229901588885355,2020-04-01,18.38,2.91126311692754,18.90625875898993,40.189999999999976
0.373650530024139,0.04332411444445335,2020-05-01,29.38,3.38031417074573,30.680837842083925,42.68999999999991
0.216216210562116,0.14910140174228312,2020-06-01,40.27,3.69560677486336,46.74504106374123,49.98999999999984
0.236376606024623,0.14962573618618807,2020-07-01,43.24,3.76676599277101,50.21891401568019,54.77000000000017
0.330772390903814,0.046914618961623855,2020-08-01,44.74,3.80086795606198,46.888975085929054,62.27999999999977
0.469300620031814,0.049966853068529125,2020-09-01,40.91,3.71137453194131,43.00607500969602,65.41000000000015
0.477841703978515,0.03861060559998888,2020-10-01,40.19,3.69361820846111,41.772106746134675,64.81000000000002
0.473306904827862,-0.39716328168473136,2020-11-01,42.69,3.75396470076987,28.69725343580171,68.52999999999997
0.380825838097186,-0.10921558626580734,2020-12-01,49.99,3.91182298542548,44.8178904075173,73.16000000000007
0.316609616393747,-0.09878917298148833,2021-01-01,54.77,4.00314259879563,49.6179878282547,75.17000000000002
0.12751218955755,-0.0918587791795162,2021-02-01,62.28,4.1316403469658,56.81393145718114,70.75000000000024
0.129989736215064,0.05051928934826577,2021-03-01,65.41,4.18067515197312,68.79935991406522,74.48999999999995
0.253865646629404,-0.18479919493311608,2021-04-01,64.81,4.17145991243962,53.87468586024052,83.53999999999955
0.167794642583953,0.05140229431345242,2021-05-01,68.53,4.22727160559773,72.14470544425116,81.04999999999984
0.013710932225802,-0.17834824138072608,2021-06-01,73.16,4.29264882352266,61.209388348600896,74.16999999999962
0.140507799002905,0.17296849922358348,2021-07-01,75.17,4.31975221518938,89.36425003156857,86.51000000000022
0.316897750890893,-0.09271333173751871,2021-08-01,70.75,4.25915253652335,64.48542342082878,97.13000000000028
0.453643519138203,-0.10364182026703962,2021-09-01,74.49,4.31066488818819,67.15632213111401,117.25000000000048
0.224626769690955,0.1755719347849486,2021-10-01,83.54,4.42532555906903,99.57364228284933,104.58000000000008
0.335325902559788,-0.17828276708066,2021-11-01,81.05,4.39506624818168,67.81500486140943,113.33999999999935
0.503464092239989,0.1555462151613737,2021-12-01,74.17,4.30635975574847,86.652508965257,122.71000000000028
0.257613661708893,0.15868061045037024,2022-01-01,86.51,4.46026001419228,101.38656878504935,111.92999999999967
0.0336098038467041,0.18589139571969776,2022-02-01,97.13,4.57605028741424,116.97282971062788,100.4500000000001
-0.267168965552002,0.14528368285912613,2022-03-01,117.25,4.76430840732639,135.58409704311225,89.7600000000002
-0.113810729182329,0.15471580929819903,2022-04-01,104.58,4.64995232875998,122.07897093366688,93.32999999999961
-0.214927877837875,0.15238079592010748,2022-05-01,113.34,4.73039215074147,131.99617523334064,91.41999999999973
-0.416362835688911,0.14921434183598692,2022-06-01,122.71,4.80982384798846,142.45671366723394,80.92000000000029
-0.305075382560541,0.025443772624548246,2022-07-01,111.93,4.71787367590118,114.81446165151141,82.50000000000033
-0.195771483438318,0.2801950171553387,2022-08-01,100.45,4.60966009126094,132.9343115928948,82.58999999999966
-0.134932934549812,0.025138376471987273,2022-09-01,89.76,4.49713944177439,92.04502120237046,78.43000000000025
-0.0977346314676666,0.02758615369925537,2022-10-01,93.33,4.53614159957766,95.94045640714121,84.64000000000037
-0.191729046606821,0.02612893526708186,2022-11-01,91.42,4.5154642729036,93.84018803916969,75.47000000000013
-0.0781085108936557,0.023624820532899066,2022-12-01,80.92,4.39346101229954,82.85448139152085,74.83999999999969
